Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Early-demographic dividend,EAR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.596918277813074,0.6115432544758,0.630370288685445,0.609700768125853,0.618389224447794,0.608340823001367,0.632587635365276,0.650853770337362,0.6840344443101,0.618098895047015,0.723409976851165,0.714120346793812,0.702021323311959,0.618020349993275,..,0.714057638078513,0.753861989675941,0.721132169971731,0.734995775032616,0.762998712204167,0.826069109899887,..,..,..
Early-demographic dividend,EAR,"Population, total",SP.POP.TOTL,979461502,1004319366,1029962253,1056327420,1083430197,1110603410,1137875812,1166092667,1195278339,1225287413,1255661025,1285672098,1316555228,1349249410,1382608576,1416414404,1450710647,1485833546,1521983049,1559348459,1598348344,1639825731,1682434337,1724928292,1767765290,1811272313,1855624329,1900589995,1946149314,1992092223,2041043553,2088580891,2134566607,2179380224,2223076958,2267616622,2314334474,2361095210,2407186134,2452952807,2499206970,2545843129,2591204247,2635731526,2680567394,2725013738,2769421149,2813790790,2857587007,2901329923,2946285613,2991403487,3035159632,3078407213,3121656203,3165214886,3208369547,3250752755,3292896609,3334561751,3374383528,3411268373,3447398652,3486290439
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,150.621128890049,151.557735817092,153.015539976673,166.718297953584,187.039678319086,203.406847737646,221.881955574406,235.41721045784,253.783337395206,285.26061530797,320.243808417689,346.666022820863,420.995123726761,542.723914293731,612.429556332357,658.046785848885,711.766961468489,835.152999364473,1039.06714891282,1110.57095430131,1182.26964151823,1283.67116742775,1237.21976782959,1296.52971091947,1366.68195324955,1420.40283173562,1829.30616294335,2113.30119060373,2500.12888953229,2562.99546337476,2634.92725045042,2934.41172270493,3165.22277804399,3495.70282199547,3861.37153618677,4331.82174200194,4124.91050309737,3897.69165944478,3450.88431688498,3816.37712431037,4090.21251303694,3769.36851212007,3796.96423534443,4142.7074047667,4610.31976489878,4882.17307110813,5136.27826397959,5697.90478357677,6523.26101444026,6664.92482590979,7726.91530280402,8893.53254063017,9436.8474533018,9468.67974552162,9695.98311606399,9586.05662481986,9856.66562356527,10454.5358035249,11312.9085413924,11484.3410118407,11487.8328132182,13141.5286612157,12909.9187395962,12927.6838082962
East Asia & Pacific,EAS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.01663994789123,..,3.90329003334045,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.54249000549316,3.86491990089417,..,3.65276002883911,..,..,3.17887997627258,3.39046001434326,3.88776075839996,3.55966520309448,3.7802300453186,3.59691834449768,3.82439851760864,3.55633664131165,3.50010228157044,3.3851774930954,3.44198918342591,3.26196706295014,3.2814131975174,3.65287351608276,3.33563995361328,3.36847960948944,..
East Asia & Pacific,EAS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.18549354953732,2.26123739606345,2.22871658747764,2.29851943471947,2.23413268561969,2.28037986191264,2.24631911122414,2.32919007600123,2.31487074782677,2.39689101259065,2.39739501139208,2.34898087623511,2.35201601930812,2.24867203434382,2.39839681724099,2.32882375654306,2.48368511226115,2.27679712426346,2.4750273549477,2.32293305161072,2.33944076911077,2.31529481813689,2.35517683040646,2.39434190783276,2.57988343757643,2.67970992324757,..,..
East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,1043333636,1045203037,1059600211,1085398906,1110819272,1136927045,1166227679,1194567141,1224255729,1255933616,1288490485,1322732627,1354211283,1384704173,1413718269,1439944265,1464087148,1486953865,1510060320,1533514709,1556403010,1580048609,1605925794,1631735726,1656258164,1681267266,1707611028,1735427884,1763555005,1791156275,1818247576,1844603995,1869453624,1893594516,1917553356,1940892820,1964042971,1986768093,2008680261,2028993034,2048148696,2066530023,2083969920,2100610344,2116651449,2132517760,2148405823,2164155292,2179914111,2195169711,2210203758,2225992094,2243776727,2261274500,2278232287,2294507020,2310721864,2327132966,2341383691,2353856866,2363934334,2370214403,2375208613,2380601170
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,90.0972805193036,79.4136155125077,71.4848665989281,75.3878704695271,84.9960727513186,96.6576417001498,102.922791203307,97.3979999395851,95.9404577731934,105.018189449819,113.831980055586,119.010702078595,132.209420685075,162.482674386692,180.235579890001,198.461610813404,198.34145359825,224.968623212053,214.881383625989,244.869653224672,278.199590904228,292.402452804828,301.92376303928,310.884366689959,331.582406827514,357.319746538359,350.483321460748,340.460691286309,371.435777248488,394.902943210922,416.373982010159,444.997656238077,491.988841832484,532.688457933215,632.594797411984,770.275234314203,873.686269764749,892.795550723033,805.275013660577,877.111243169083,955.506658861057,1007.10846078881,1104.78906670935,1239.86530795546,1425.92489652597,1638.41551979907,1957.82302373395,2456.42154734082,3084.94106104028,3320.29730074494,4012.12087849729,4863.64922348988,5376.60387038264,5881.94349657699,6292.34645582796,6499.96372015715,6592.51791291846,7151.27470673284,7944.75974327118,8171.96552369406,8262.92725428299,9813.48481652444,9916.80434352001,9912.69685076252
East Asia & Pacific (excluding high income),EAP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.25295501947403,2.68665993213653,3.51327002048493,..,..,4.20893001556396,2.92463994026184,2.89222002029419,..,2.74847006797791,..,..,3.06133496761322,3.57014417648316,3.80673098564148,3.55966520309448,3.79472351074218,3.94740355014801,3.97710132598877,3.54012322425842,3.50010228157044,3.3851774930954,3.44198918342591,3.17135858535767,3.05360627174377,3.21652889251709,2.98212432861328,2.88738679885864,2.95115232467651
East Asia & Pacific (excluding high income),EAP,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.46194143823194,0.563729805105876,0.626662753767115,0.692680446403363,0.727818471783198,0.797559502779469,0.909225185609457,1.00399676053754,1.10522976876559,1.17722126129046,1.2477956658167,1.24506109134426,1.34438848674662,1.40017027740849,1.68483944482899,1.61397375750613,1.8807325430988,1.70742861026796,1.94167342412826,1.90636880727344,1.90315412947088,1.90009849702768,1.91207217374466,2.02398953025197,2.19732042220148,2.35046192574672,..,..
East Asia & Pacific (excluding high income),EAP,"Population, total",SP.POP.TOTL,896452801,895982616,907849084,931103981,953977437,977483065,1004323080,1030442864,1057583766,1086447495,1116170774,1146513513,1175144020,1202800072,1228896581,1252472762,1274251072,1294846389,1315749587,1336881495,1357568923,1378929135,1402542074,1426243031,1448866962,1472135650,1496876017,1523084914,1549637871,1575635488,1601222039,1625888128,1649237070,1671930685,1694403785,1716310165,1737842789,1759202933,1779768710,1798994292,1816986829,1834082049,1850453077,1866220978,1881541652,1896768430,1911702057,1926287101,1940749039,1955023279,1969168373,1984249541,2001246209,2018050656,2034247084,2049740052,2065155186,2080901482,2094506990,2106374009,2116360715,2123610397,2129094071,2133652241
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,91.1892356997699,80.4003245940448,72.381622324081,76.3321447509751,86.0612132960263,97.8692423568402,104.210634450193,98.6194177640247,97.1464875122878,106.338466361876,115.262219227319,120.503961215016,133.868202848237,164.517045435876,182.49071817281,200.939550442683,200.814509253855,227.762509600522,217.548068122584,247.898078069325,281.631696777824,296.0071329479,305.636002277031,314.69339372463,335.636969998543,361.676715148403,354.751814515375,344.601274076165,375.942049904369,399.68866315826,421.414686984872,450.379061013275,497.931110931567,539.115817926136,640.229206877581,779.557463831735,884.181932680223,903.486988685339,814.893145086161,887.53913730381,966.822252451888,1018.99025547098,1117.76230225896,1254.36978978122,1442.57850660899,1657.51041716504,1980.56025654476,2484.8355588898,3120.48853972664,3358.42739593855,4058.01931155212,4919.04779989091,5437.55960087902,5948.32993494812,6363.1236946339,6572.88955264077,6666.30238489789,7231.05858273787,8033.20664789751,8262.81763368418,8354.73673784021,9922.57074410658,10027.1765277205,10023.2019952136
East Asia & Pacific (IDA & IBRD countries),TEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.25295501947403,2.68665993213653,3.51327002048493,..,..,4.20893001556396,2.92463994026184,2.89222002029419,..,2.74847006797791,..,..,3.06133496761322,3.57014417648316,3.80673098564148,3.55966520309448,3.79472351074218,3.94740355014801,3.97710132598877,3.54012322425842,3.50010228157044,3.3851774930954,3.44198918342591,3.17135858535767,3.05360627174377,3.21652889251709,2.98212432861328,2.88738679885864,2.95115232467651
East Asia & Pacific (IDA & IBRD countries),TEA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.46194143823194,0.563729805105876,0.626662753767115,0.692680446403363,0.727818471783198,0.797559502779469,0.909225185609457,1.00399676053754,1.10522976876559,1.17722126129046,1.2477956658167,1.24506109134426,1.34438848674662,1.40017027740849,1.68483944482899,1.61397375750613,1.8807325430988,1.70742861026796,1.94167342412826,1.90636880727344,1.90315412947088,1.90009849702768,1.91207217374466,2.02398953025197,2.19732042220148,2.35046192574672,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,884811163,884080493,895683380,918644019,941205716,964393486,990895866,1016638561,1043384828,1071859681,1101191924,1131150405,1159394712,1186691481,1212479337,1235769316,1257283747,1277634904,1298297421,1319182209,1339615160,1360714010,1384060325,1407492473,1429843232,1452832120,1477285491,1503204089,1529464061,1555164786,1580447407,1604798136,1627823212,1650184274,1672325604,1693952154,1715256519,1736404220,1756774303,1775819557,1793649873,1810599718,1826844868,1842469495,1857622964,1872697597,1887496209,1901960228,1916309337,1930470829,1944510719,1959494275,1976386829,1993077336,2009149689,2024511016,2039794828,2055414680,2068898629,2080648616,2090523535,2097669023,2103055378,2107522258
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,933.78539673068,1030.44716982453,1129.79604805949,1232.71534616228,1353.94949310296,1466.9649478605,1573.96349869042,1660.46474050834,1772.94711562776,1967.08749624084,2215.08940481497,2496.49991126686,2995.42972428292,3864.16281217229,4357.872597895,5027.82588520423,5224.27346455707,5918.47923623762,7217.13916711468,8705.65882612708,9707.00090683684,8402.62167182111,8111.7960621733,7897.28433326087,7562.58268821285,7754.82142301877,10856.8505419696,13392.079279718,14680.488726703,14933.0434004465,18709.4889771922,19313.3248088329,21181.9063302347,19312.0134131256,20337.1510065145,23425.2627924016,23649.8710431089,21578.2847433727,22146.9970611907,21983.6353534704,20005.4367649864,20251.3049435378,22002.8316669037,26945.25764092,30728.9958326427,31669.9874024419,33508.1914510434,38396.2713532349,42016.4957421121,38273.0682895839,37303.4106694703,40329.4236300834,37290.7997649417,38806.3692061745,39594.5952922423,34118.3659418664,34889.6717204536,36878.9370566652,39754.4354659311,38904.6070562194,37915.3833633908,42527.524210531,40835.654761862,44368.5755448892
Euro area,EMU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.24202013015747,..,4.36059999465943,..,4.3451099395752,4.79690980911255,..,..,..,..,..,..,4.85229015350342,4.62343978881836,4.56874513626098,..,4.51393985748291,4.42924499511719,4.87051010131835,4.90074992179871,4.70306015014648,4.69021487236023,4.79957008361816,..,4.54056978225708,4.51084995269775,5.27427005767822,5.33713006973267,5.25871992111206,5.08566498756409,4.9615650177002,5.0916748046875,4.95732069015503,4.67435002326966,5.06928491592407,5.55905985832215,5.45078992843628,5.11838006973267,5.31591701507569,5.30837988853455,5.15007567405701,4.93930768966675,4.8159499168396,4.82618498802186,4.80485987663269,4.76077508926392,5.13956999778748,5.05046486854553,..,..
Euro area,EMU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.74001460435402,1.7138243804873,1.7410362093221,1.76388171671245,1.80656864137262,1.79475312806306,1.83621061077512,1.803122208896,1.78098940061368,1.77715103443543,1.79811440101187,1.80365711151736,1.88720997577087,1.9833423425063,1.99027733980527,2.03617718852674,2.09203487175507,2.11133378515838,2.14316617214804,2.13310080013904,2.13690011850258,2.17643868672794,2.21090341494064,2.2546923130172,2.33187782444536,2.30710228329297,..,..
Euro area,EMU,"Population, total",SP.POP.TOTL,269385168,271727867,274105087,276517540,278953378,281432987,283803777,285908171,287907506,289911679,291544661,293192129,295189531,297059919,298719155,300215183,301525335,302746591,304018977,305309331,306668989,307893389,308788172,309428033,309939418,310521622,311282260,312125526,313147164,314457467,315870845,317411362,318746422,320056200,321026530,321810273,322570180,323308056,323978576,324784751,325792924,326862028,328443707,330208234,332006792,333709006,335250759,336971054,338599969,339682801,340467048,339722971,340450693,341584506,342725321,343718279,344683796,345370612,346153001,346517987,346961127,346942960,348331552,350357398
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,640.000649345019,696.254877985547,752.683112100364,813.769568786093,889.253662077731,959.155922255531,1027.44680617915,1081.3790143118,1128.89772987509,1241.17441292344,1384.31413597024,1550.52429534231,1844.23811982598,2327.94405488805,2611.30890666463,3028.84606096502,3127.10083904309,3512.45200393431,4276.9834324737,5179.2941148209,5815.71552214148,5147.00129136466,4931.7831809982,4755.14224622633,4542.972095627,4672.32021886956,6331.2747987737,7769.46399360951,8594.20847729482,8658.15673331734,10531.5475633651,10795.3207006647,11517.3047344908,10554.0932288477,11008.0875644333,12688.0899228564,12924.9436999867,12237.1156436078,12537.1271918623,12385.748488214,11665.0994156041,11768.2004273187,12862.8599447957,15595.8500382183,18124.8041062578,19222.0800936171,20747.0027067602,24164.3341492354,26486.9776012193,23198.982928763,23638.5533089674,26149.0584719128,25096.1835441736,26096.9182077355,26341.0777711528,22579.1836978638,22398.149896359,23670.8127114864,25255.0647194697,24867.4720139645,23994.9286739351,27409.9227679737,27567.4143997687,29483.4414501406
Europe & Central Asia,ECS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.95048999786377,4.79561996459961,4.59609484672547,4.49445009231567,..,4.45031023025513,4.50699996948242,4.38873505592347,4.65009021759033,4.52869486808777,5.0404200553894,4.83406019210815,4.92976999282837,4.90767002105713,4.63328981399536,4.83990001678467,4.96806502342224,5.09588003158569,4.92263507843017,4.89862012863159,5.0094199180603,4.92579507827759,4.8975350856781,4.79266977310181,4.68990993499756,4.67515993118286,4.58624505996704,4.86263990402222,4.7901701927185,4.54389047622681,..
Europe & Central Asia,ECS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.65179242766275,1.63595281169353,1.60439167757011,1.69694250973787,1.68182689209051,1.71821762540018,1.69488810835971,1.71928053424123,1.69470981460392,1.64924043072995,1.65745225598834,1.65858687341769,1.72074582035765,1.81132069640749,1.77410661717115,1.78067536724028,1.82529229174408,1.80643114282241,1.92744410892082,1.99733792074279,1.9850702265782,2.03969884526161,2.0782800429101,2.1361510671603,2.20555863113427,2.20286759387916,..,..
Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,666316810,674006055,681853980,689723879,697597298,705266930,712106610,718908748,725472765,731807369,737417742,742980383,749108833,755028396,760712783,766207613,771636189,776969009,782276619,787563097,792958926,798163948,802960230,807615842,812473775,817419352,822539979,827779053,833073833,837911059,842133494,846468500,849923742,852844448,855003604,856623954,858323941,859830347,861000616,861975173,862909497,864048235,865618646,867833353,870382097,873001450,875680116,878472460,882068986,885603905,889077806,891273900,894705970,898764759,902938502,907094808,911173722,914748588,918181600,921212388,923384672,924168763,920988359,923929755
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1171.61202833961,1275.40411129096,1424.53808618344,1690.13309157955,1608.54960370264,1544.36239474351,1625.75040017083,1291.79228182657,1444.13451760333,1523.50455416166,1609.74452114434,1953.99102023025,1777.71179591122,1806.71402040987,1541.93087892577,1786.10360302103,2267.10000300183,2906.97741345164,3602.23384624342,4167.68712922686,5222.83842374993,6206.96495059534,5133.42316411214,6022.63009837271,6785.42242448646,7100.35950963203,7678.78503080788,7307.04619062948,6312.15034167041,6006.36708907309,6111.39433717826,5957.82642405214,6022.63238606854,5738.25499247106,6620.20379563516,7302.23861126112,8479.05683108165
Europe & Central Asia (excluding high income),ECA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.75532495975494,3.46928000450134,3.45869994163513,3.13612997531891,3.25831604003907,3.33761000633239,3.39683997631073,3.29747998714447,3.41326999664307,3.48452806472778,4.0983099937439,3.84397292137146,4.221519947052,3.95983362197876,4.6771149635315,4.41258001327515,4.30550003051758,4.44612503051758,4.01692497730255,4.095134973526,4.04449987411499,4.38912677764892,4.13622999191284,4.10659122467041,4.9514799118042
Europe & Central Asia (excluding high income),ECA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.61012017458266,0.462647499409776,0.523619935966975,0.496946512461068,0.537555663421062,0.537128913441455,0.502409376412087,0.512795652520338,0.561617078389897,0.541463000157029,0.617253034920862,0.603287618181523,0.669549896253055,0.650079483003252,0.623469252946832,0.642560849223316,0.624127618522089,0.632204330410518,0.654879253687074,0.818170256573976,0.833684362811437,0.855519069177713,0.855971191394768,0.877928639222023,0.885774721111603,..,..
Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,128004868,130820612,133624232,136412403,139183218,141850212,144532646,147243299,149917246,152495588,154904402,157302537,159769903,162210682,164636799,167025422,169417382,171856019,174295734,176711498,179134330,181605180,184101787,186767082,189482130,192169372,194943688,197778590,200590588,202941311,205274329,207469747,209295467,210691828,211613719,212235863,213252888,214167783,214788022,215247930,216002444,216892662,217808502,218779991,219860219,220987094,222181747,223150949,224757863,226581984,228742156,230906639,232735642,234709774,236718663,238848390,240976831,243006453,245052675,247195931,248913167,250663105,246915820,247474425
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2335.51606998955,2250.44744285992,2375.17055527772,2319.93430585652,2141.37164344991,2127.5692893831,1920.75369963007,2124.12380870783,2182.01106987167,2247.70835966047,2171.39968447224,1883.03066480853,2051.99228208248,2088.21842079291,2349.87331669475,2890.50629498779,3737.55104868882,4677.70277357734,5650.59510607595,7262.57875281452,8966.07288738899,7082.53582271113,8283.73811651557,10028.3339301272,10423.4458304472,10971.18094194,10313.1152736828,8014.50415079485,7662.53290925723,8554.01109678491,8883.5015112008,9022.69589831855,8437.72850580865,9985.47709265927,11413.9150111898,11952.6880645648
Europe & Central Asia (IDA & IBRD countries),TEC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.51256990432739,..,..,3.89257001876831,3.50838994979858,3.42146992683411,3.38608002662659,3.67853999137878,3.54786992073059,3.77192997932434,3.90346002578735,3.96751999855042,4.10174989700317,4.32161498069764,3.85746002197266,4.02476501464844,3.90163707733154,4.34481000900269,4.24131655693055,4.10879218578338,4.26451015472412,4.07755994796753,4.04709005355835,3.98228991031647,4.38901996612549,4.09644508361816,4.05402755737305,..
Europe & Central Asia (IDA & IBRD countries),TEC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.758434542279353,0.801478702195806,0.652224122649661,0.67839382113915,0.696815673735467,0.77695823380206,0.787639569973464,0.786533493338811,0.759964031153545,0.750624919310935,0.757038926287343,0.810486321012649,0.791149887114723,0.888438073391028,0.854914906380925,0.816385707448569,0.849011728256061,0.835227082086442,0.860480968585083,0.869975174800199,0.926404244842904,0.955220696529175,0.940558546409678,0.977964927545212,1.01855891167922,0.976862109181579,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,307953778,312686272,317409940,322186073,326984010,331556829,335465854,339609605,343674963,347542691,351124926,354670274,358419274,362163691,365946532,369767028,373766849,377764919,381667915,385496921,389387079,393300463,397182700,401165360,405412775,409624220,413810265,418015169,422066390,425429530,428052009,430432700,432107597,433448069,434390109,434917015,435576314,436133770,436418552,436318238,435939387,435557974,435215194,435286231,435582965,435960155,436478592,436815160,437966129,439636046,441572315,443764567,445808734,448060105,450338927,452672729,454966816,457063732,459012381,461027359,462304330,463035774,457342249,457326090
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,798.642235573087,880.347463807733,964.801597166525,1050.98591036192,1155.58298679021,1253.79886764187,1346.52149899636,1422.67334409998,1515.93863153707,1679.97995300089,1888.62755953928,2123.19939275381,2544.14110313349,3270.91348109974,3680.69868672715,4261.3621559933,4440.66123864228,5004.79440762287,6067.32865024682,7299.1015523061,8129.46277597245,7066.95175759791,6795.42660540859,6589.86073233895,6335.17246566837,6499.68706109997,9050.25675466105,11154.0164450066,12205.8900902381,12426.2087417682,15488.3024607428,15966.1333647238,17476.7566244059,15909.646287513,16820.3763501317,19464.699643205,19750.4198924412,18088.7708821154,18615.8962048236,18482.5401261558,16947.7548801633,17198.0404480502,18759.6997272038,22967.9352587553,26307.1978718488,27341.7316541806,29089.7102583347,33587.3566440262,37044.0544950347,33480.8039841941,32965.7749921581,35767.3390670531,33169.4056830501,34564.9404479271,35282.5164630827,30487.6523692732,31174.7535083936,33091.3890251906,35752.5873421988,35080.9147971764,34357.1199881912,38720.8751728955,37466.6963511535,40823.8762634762
European Union,EUU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.91753482818604,..,..,..,..,..,..,..,..,4.56874513626098,..,4.55725002288819,4.84130001068115,5.0056300163269,4.95551991462708,4.70306015014648,4.69021487236023,4.75392007827759,..,4.54056978225708,4.57943487167358,5.07388997077942,5.27374482154846,5.21897506713867,5.11418008804321,5.04638004302979,5.10939979553223,5.00697135925293,4.71541023254395,5.02904987335205,5.52265977859497,5.29786014556885,5.07161998748779,4.94940996170044,5.021240234375,4.9665699005127,4.90953016281128,4.79266977310181,4.64757013320923,4.62343978881836,4.63002014160156,4.87656021118164,4.80319976806641,..,..
European Union,EUU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.69858777153555,1.73081739982738,1.69958171383037,1.78386588408446,1.76288436512478,1.82147894629213,1.78978741061594,1.82544261378193,1.79362119790665,1.78185747608742,1.80252427321134,1.79652198185392,1.87383470022772,1.96824031543893,1.96921742553558,2.01573426050411,2.07675657691599,2.09694940991234,2.118047975172,2.11806093001973,2.11736799726794,2.1525297409958,2.18526648673907,2.22390882562495,2.3005116821758,2.27590757875879,..,..
European Union,EUU,"Population, total",SP.POP.TOTL,356947129,359937892,362998792,366152978,369387359,372533839,375563155,378512582,381280912,383958527,386116472,388229403,390859355,393386261,395778659,398096151,400211366,402170665,404056840,405879948,407760829,409490677,410875285,411956706,412891310,413866961,414996545,416199247,417528527,418925771,420308868,421744728,422972438,424347768,425406851,426212138,426906931,427549432,428122323,428828749,429342455,429910140,430898141,432434810,434059923,435600393,437014860,438484072,439892213,440934530,441552554,440769682,441419873,442496175,443601373,444570054,445515422,446215182,447001100,447367191,447692315,447178093,447370551,449476878
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,125.434303757343,130.595832459644,139.204369909603,145.470154625044,143.234335763674,149.414076862122,154.872316477078,154.795820898043,166.472765723936,179.736487653996,214.478795666995,213.452465293044,242.932416354903,292.732011036208,439.835572788136,472.272427223463,557.194049799719,593.912132196078,629.436633614014,790.591986511964,994.375175470688,1304.9395013848,1212.99532121233,1026.51200258338,909.051383790455,905.525864859387,811.297529357377,798.990349943166,845.585562336825,812.474785611134,1139.25578123211,782.51660878544,681.619884235806,675.427859746939,660.84965545477,786.942824139167,831.385223038035,911.187798124227,914.940539033038,667.758521407211,763.826930716849,731.010633303808,696.191010096695,715.048054121416,885.530929687614,1093.61096056839,1337.51557763589,1601.44383317459,1998.94979855012,1767.14092675723,2046.88700724028,2086.15621829409,2277.69164040928,2311.345853399,2396.43588704561,1845.31230428842,1663.08517085287,1690.94404160881,1852.26631004128,1923.17068917178,1725.7217597946,1792.92066416628,1913.3742283108,1828.70835941923
Fragile and conflict affected situations,FCS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.34388995170593,3.26981496810913,3.1868200302124,3.36955499649048,3.64819002151489,3.19731497764587,2.56234002113342,3.78976988792419,2.90131509304046,3.52622723579407,3.65287351608276,3.67454195022583,..,..
