Country Name,Country Code,Year,GDP per capita (current US$),"Population, total",awardYear,dateAwarded,prizeAmount,prizeAmountAdjusted,category.en,categoryFullName.en,winner_id,winner_link,id,given_name,family_name,full_name,gender,birth_date,birth_place_city,birth_place_country,city_now,country_now,continent
East Asia & Pacific (IDA & IBRD countries),TEA,1988,375.942049904369,1529464061.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,1989,399.68866315826,1555164786.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,1990,421.414686984872,1580447407.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,1991,450.379061013275,1604798136.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,1992,497.931110931567,1627823212.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,1993,539.115817926136,1650184274.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,1994,640.229206877581,1672325604.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,1995,779.557463831735,1693952154.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,1996,884.181932680223,1715256519.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,1997,903.486988685339,1736404220.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,1998,814.893145086161,1756774303.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,1999,887.53913730381,1775819557.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2000,966.822252451888,1793649873.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2001,1018.99025547098,1810599718.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2002,1117.76230225896,1826844868.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2003,1254.36978978122,1842469495.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2004,1442.57850660899,1857622964.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2005,1657.51041716504,1872697597.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2006,1980.56025654476,1887496209.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2007,2484.8355588898,1901960228.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2008,3120.48853972664,1916309337.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2009,3358.42739593855,1930470829.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2010,4058.01931155212,1944510719.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2011,4919.04779989091,1959494275.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2012,5437.55960087902,1976386829.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2013,5948.32993494812,1993077336.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2014,6363.1236946339,2009149689.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2015,6572.88955264077,2024511016.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2016,6666.30238489789,2039794828.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2017,7231.05858273787,2055414680.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2018,8033.20664789751,2068898629.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2019,8262.81763368418,2080648616.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2020,8354.73673784021,2090523535.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2021,9922.57074410658,2097669023.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2022,10027.1765277205,2103055378.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2023,10023.2019952136,2107522258.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1974,180.235579890001,1228896581.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1975,198.461610813404,1252472762.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1976,198.34145359825,1274251072.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1977,224.968623212053,1294846389.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1978,214.881383625989,1315749587.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1979,244.869653224672,1336881495.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1980,278.199590904228,1357568923.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1981,292.402452804828,1378929135.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1982,301.92376303928,1402542074.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1983,310.884366689959,1426243031.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1984,331.582406827514,1448866962.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1985,357.319746538359,1472135650.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1986,350.483321460748,1496876017.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1987,340.460691286309,1523084914.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1988,371.435777248488,1549637871.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1989,394.902943210922,1575635488.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1990,416.373982010159,1601222039.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1991,444.997656238077,1625888128.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1992,491.988841832484,1649237070.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1993,532.688457933215,1671930685.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1994,632.594797411984,1694403785.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1995,770.275234314203,1716310165.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1996,873.686269764749,1737842789.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1997,892.795550723033,1759202933.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1998,805.275013660577,1779768710.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,1999,877.111243169083,1798994292.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2000,955.506658861057,1816986829.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2001,1007.10846078881,1834082049.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2002,1104.78906670935,1850453077.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2003,1239.86530795546,1866220978.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2004,1425.92489652597,1881541652.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2005,1638.41551979907,1896768430.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2006,1957.82302373395,1911702057.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2007,2456.42154734082,1926287101.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2008,3084.94106104028,1940749039.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2009,3320.29730074494,1955023279.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2010,4012.12087849729,1969168373.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2011,4863.64922348988,1984249541.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2012,5376.60387038264,2001246209.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2013,5881.94349657699,2018050656.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2014,6292.34645582796,2034247084.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2015,6499.96372015715,2049740052.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2016,6592.51791291846,2065155186.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2017,7151.27470673284,2080901482.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2018,7944.75974327118,2094506990.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2019,8171.96552369406,2106374009.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2020,8262.92725428299,2116360715.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2021,9813.48481652444,2123610397.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2022,9916.80434352001,2129094071.0,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,2023,9912.69685076252,2133652241.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1974,954.874778545272,6911123.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1975,1088.08152568514,7105786.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1976,1244.72708384737,7304349.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1977,1468.87367667454,7506665.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1978,1545.82312960008,7712718.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1979,1789.23051995927,7922490.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1980,2197.86736871808,8135845.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1981,2611.25327816774,8352602.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1982,2324.82912099247,8572607.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1983,1950.05965144113,8795873.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1984,1874.38196319142,9022979.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1985,1853.09186317058,9254311.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1986,1613.69689751592,9490096.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1987,1433.33209236293,9729376.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1988,1309.14336908737,9969788.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1989,1360.486974972,10210185.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1990,1458.3263462943,10449837.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1991,1589.75217357078,10686279.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1992,1657.85872039798,10914222.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1993,1701.159458991,11132829.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1994,2001.17815885333,11347652.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1995,2113.2636522054,11561683.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1996,2142.3286405069,11775221.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1997,2349.21868534704,11987838.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1998,2293.65582793553,12199693.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,1999,1582.75860694668,12412046.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2000,1389.09792925024,12626507.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2001,1800.398364535,12845521.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2002,2069.8497675204,13070609.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2003,2328.0038829626,13301184.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2004,2600.36980794325,13534593.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2005,2925.11357288578,13770012.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2006,3261.51495806892,14009061.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2007,3497.70573403355,14251835.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2008,4217.44458448304,14496797.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2009,4076.23494804164,14742766.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2010,4546.57877452911,14989585.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2011,5183.62370033118,15237728.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2012,5666.21744687686,15483883.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2013,6141.98318144215,15722989.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2014,6436.76103650622,15957994.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2015,6002.1083111024,16195902.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2016,5941.23470878371,16439585.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2017,6256.68301935971,16696944.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2018,6316.46884119534,17015672.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2019,6203.72705079758,17343740.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2020,5450.43376119582,17588595.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2021,6036.4472741675,17797737.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2022,6476.64457530137,18001000.0,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,2023,6533.35150400616,18190484.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1974,243.313267214292,37930374.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1975,299.987199906961,38775584.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1976,335.846333857081,39649050.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1977,354.897615211466,40577356.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1978,356.250661142198,41576636.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1979,422.696046016662,42632458.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1980,495.328535561011,43748556.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1981,493.013175895483,44899573.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1982,600.043052116351,46088647.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1983,653.935441189967,47353665.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1984,697.897933742092,48676443.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1985,780.510528244187,50035843.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1986,802.217969374844,51424313.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1987,765.60573087841,52841319.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1988,644.219632529034,54298446.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1989,712.914876046603,55765843.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1990,751.187490181277,57214630.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1991,637.897597341886,58611032.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1992,697.726040479516,59989142.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1993,758.829619215034,61382200.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1994,826.718967131504,62775847.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1995,937.543150130502,64166908.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1996,1031.48807810504,65565195.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1997,1170.8047978923,66993728.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1998,1239.35356227086,68446011.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,1999,1297.57469006096,69907887.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2000,1398.85983078672,71371371.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2001,1327.09651832991,72854261.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2002,1144.53239841974,74393759.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2003,1056.93720896595,75963322.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2004,1016.25388395628,77522427.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2005,1133.10546057176,79075310.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2006,1332.33941000282,80629670.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2007,1586.47292057972,82218755.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2008,1941.89997269337,83844783.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2009,2212.21814788932,85501064.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2010,2509.77203417522,87252413.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2011,2645.6225349104,89200054.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2012,3059.13542779204,91240376.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2013,3088.8908340843,93377890.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2014,3196.86138078687,95592324.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2015,3370.38244716015,97723799.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2016,3331.61246134688,99784030.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2017,2439.96728439968,101789386.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2018,2531.20007864537,103740765.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2019,3017.25833578941,105618671.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2020,3571.5569065135,107465134.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2021,3886.7224983901,109262178.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2022,4295.40749561014,110990103.0,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,2023,3512.58006529798,112716598.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1974,418.137427526619,3984049.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1975,462.162172769443,4076751.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1976,558.757274610081,4166890.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1977,691.061336495721,4256699.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1978,719.646650816446,4346522.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1979,781.323678260589,4433041.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1980,792.629461307538,4508992.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1981,755.565945722442,4549173.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1982,738.969574147634,4599904.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1983,747.673146142168,4689680.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1984,765.687100486197,4782219.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1985,779.281928543907,4876757.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1986,758.765652447861,4970788.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1987,781.111027786549,5067200.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1988,810.35269725594,5170440.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1989,829.512514644292,5270825.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1990,897.59298208612,5367179.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1991,961.778992029035,5461070.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1992,1047.04315726038,5552206.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1993,1186.34072499191,5630987.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1994,1348.90791173359,5693038.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1995,1552.13020783046,5748195.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1996,1653.63054885685,5797140.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1997,1749.50183461649,5842638.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1998,1858.37139425221,5885083.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,1999,1904.87490234395,5923852.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2000,1977.84061443838,5958482.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2001,2051.15877420114,5988095.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2002,2106.73946874831,6011275.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2003,2197.48200095937,6026849.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2004,2273.95550275819,6035655.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2005,2434.32353117029,6037817.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2006,2651.43088765876,6034436.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2007,2814.58988893523,6044131.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2008,2964.172140237,6068099.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2009,2889.68588721937,6091188.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2010,3017.3073947577,6114034.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2011,3304.97418347889,6137349.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2012,3471.05126865498,6161289.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2013,3555.16209958481,6185642.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2014,3638.51765819162,6209526.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2015,3761.51368000275,6231066.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2016,3870.31298246063,6250510.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2017,3986.04901435439,6266654.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2018,4145.86235103186,6276342.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2019,4280.28840404719,6280217.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2020,3960.31389233069,6292731.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2021,4599.67878581609,6314167.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2022,5048.443972532,6336392.0,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,2023,5344.21439437871,6364943.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1974,324.065634769544,290558.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1975,368.194969280867,283262.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1976,375.55452876076,276000.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1977,383.184721165859,271377.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1978,,270866.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1979,,273925.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1980,179.261123623496,282509.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1981,123.69564857953,296950.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1982,140.287918684868,315741.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1983,131.976982359418,336744.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1984,140.563176599027,357995.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1985,164.17023662901,378379.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1986,192.328245030543,397276.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1987,225.055053607502,414769.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1988,232.941809836098,431587.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1989,196.83772994302,448420.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1990,240.832676023286,465549.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1991,229.551619475977,483142.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1992,268.697482809106,501334.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1993,261.511902762224,520236.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1994,186.682399998879,539992.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1995,252.975284209893,560740.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1996,399.028143774189,582573.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1997,730.448784937117,605570.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1998,588.641608084861,629734.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,1999,948.229598488773,655029.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,2000,1527.05637771592,684977.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,2001,2031.41938636331,719270.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,2002,2395.84511947529,754115.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,2003,3146.51857534028,789681.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,2004,5337.61438929676,826355.0,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,2005,9502.85881614782,864726.0,,,,,,,,,,,,,,,,,,,
